0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 1, 4.1023934585113295, Withings
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 1, 1.7119656182620817, Withings
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 328, 0, 0, Withings
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 1, 1, 328, 0, 0, Withings
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 1, 1, 328, 0, 0, Withings
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 1, 1, 328, 0, 0, Withings
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, Withings
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, Withings
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, Withings
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, Withings
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, Withings
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 3, 1, 66, 0, 0, Withings
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 3, 82, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 8400, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 44, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 14600, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 44, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 8400, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 40, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 8400, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 225, 1, 4.928642598311096, Withings
0, 0, 0, 1, 0, 0, 1, 0, 15544, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 417, 1, 5.28451970219172, Withings
0, 0, 0, 1, 0, 0, 1, 0, 8023, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 40, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 15544, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 40, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 8400, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 44, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 14600, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 44, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 8022, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 40, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 8400, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 40, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 8400, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 223, 1, 4.908048564942469, Withings
0, 0, 0, 1, 0, 0, 1, 0, 15544, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 478, 1, 5.330259778470265, Withings
0, 0, 0, 1, 0, 0, 1, 0, 7962, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 377, 1, 5.293015587633666, Withings
0, 0, 0, 1, 0, 0, 1, 0, 16616, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 40, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 16616, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 648, 1, 5.465863483814338, Withings
0, 0, 0, 1, 0, 0, 1, 0, 7354, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 40, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 7354, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 238, 1, 5.00674125266764, Withings
0, 0, 0, 1, 0, 0, 1, 0, 17688, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 40, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 17688, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 65, 1, 3.973660689688185, Withings
0, 0, 0, 1, 0, 0, 1, 0, 7329, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 107, 1, 4.404025810811635, Withings
0, 0, 0, 1, 0, 0, 1, 0, 17688, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 40, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 7329, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 552, 1, 2.381649255946241, Withings
0, 0, 0, 1, 0, 0, 1, 0, 18760, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 40, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 7329, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 552, 1, 1.3065625137053987, Withings
0, 0, 0, 1, 0, 0, 1, 0, 19832, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 40, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 7329, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 552, 1, 1.8814426622196991, Withings
0, 0, 0, 1, 0, 0, 1, 0, 20904, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 40, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 7329, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 552, 1, 2.088304615831618, Withings
0, 0, 0, 1, 0, 0, 1, 0, 21976, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 40, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 7329, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 552, 1, 3.9159879686938863, Withings
0, 0, 0, 1, 0, 0, 1, 0, 23048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 40, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 7329, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 552, 1, 1.6342875925454103, Withings
0, 0, 0, 1, 0, 0, 1, 0, 24120, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 40, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 7329, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 552, 1, -0.0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 25192, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 40, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 7329, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 552, 1, 0.7353904809671421, Withings
0, 0, 0, 1, 0, 0, 1, 0, 26264, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 40, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 7329, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 350, 1, 1.3923597975244046, Withings
0, 0, 0, 1, 0, 0, 1, 0, 27336, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 40, 0, 0, Withings
0, 0, 0, 1, 0, 0, 1, 0, 27336, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 417, 1, 5.2792146624039225, Withings
0, 0, 0, 1, 0, 0, 1, 0, 8400, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 1, 40, 0, 0, Withings
